Campaign Name,Spend,Estimated Transactions,Estimated CAC
Character_8Sleep_ASC_Prospecting_EDU,3900,4.755952034367999,820.0250910474662
Character_8Sleep_ASC_Prospecting_EDU,4000,4.755952034367999,841.0513754332986
Character_8Sleep_ASC_Prospecting_EDU,4100,4.755952034367999,862.0776598191311
Character_8Sleep_ASC_Prospecting_EDU,4200,4.755952034367999,883.1039442049636
Character_8Sleep_ASC_Prospecting_EDU,4300,4.755952034367999,904.130228590796
Character_8Sleep_ASC_Prospecting_EDU,4400,4.755952034367999,925.1565129766285
Character_8Sleep_ASC_Prospecting_EDU,4500,4.755952034367999,946.1827973624609
Character_8Sleep_ASC_Prospecting_EDU,4600,4.755952034367999,967.2090817482933
Character_8Sleep_ASC_Prospecting_EDU,4700,4.755952034367999,988.2353661341258
Character_8Sleep_ASC_Prospecting_EDU,4800,4.755952034367999,1009.2616505199583
Character_8Sleep_ASC_Prospecting_EDU,4900,4.755952034367999,1030.2879349057907
Character_8Sleep_ASC_Prospecting_EDU,5000,4.755952034367999,1051.3142192916232
Character_8Sleep_ASC_Prospecting_Sales+Promos,0,3.925606716663199,0.0
Character_8Sleep_ASC_Prospecting_Sales+Promos,100,4.1135083435632,24.310148818946622
Character_8Sleep_ASC_Prospecting_Sales+Promos,200,4.1135083435632,48.620297637893245
Character_8Sleep_ASC_Prospecting_Sales+Promos,300,3.9087021463493996,76.75181908659636
Character_8Sleep_ASC_Prospecting_Sales+Promos,400,4.028544951317401,99.29143272168115
Character_8Sleep_ASC_Prospecting_Sales+Promos,500,4.042978361577333,123.67120357402291
Character_8Sleep_ASC_Prospecting_Sales+Promos,600,4.115950047403999,145.77436389890846
Character_8Sleep_ASC_Prospecting_Sales+Promos,700,4.246386766271998,164.84602993771722
Character_8Sleep_ASC_Prospecting_Sales+Promos,800,3.025549268659008,264.4147984258667
Character_8Sleep_ASC_Prospecting_Sales+Promos,900,2.8166019514593126,319.5339687717322
Character_8Sleep_ASC_Prospecting_Sales+Promos,1000,1.7855119119737146,560.0634715982345
Character_8Sleep_ASC_Prospecting_Sales+Promos,1100,4.518091367877025,243.4656385704903
Character_8Sleep_ASC_Prospecting_Sales+Promos,1200,4.113333669857502,291.73417386330624
Character_8Sleep_ASC_Prospecting_Sales+Promos,1300,2.091751119131146,621.4888511879859
Character_8Sleep_ASC_Prospecting_Sales+Promos,1400,2.221933662470817,630.0818173136561
Character_8Sleep_ASC_Prospecting_Sales+Promos,1500,2.197434954033329,682.6140620211728
Character_8Sleep_ASC_Prospecting_Sales+Promos,1600,3.617032566147466,442.35156049594946
Character_8Sleep_ASC_Prospecting_Sales+Promos,1700,3.55970704081335,477.5673898185651
Character_8Sleep_ASC_Prospecting_Sales+Promos,1800,4.725246411455001,380.9325151036394
Character_8Sleep_ASC_Prospecting_Sales+Promos,1900,4.474404827695,424.63748211598215
Character_8Sleep_ASC_Prospecting_Sales+Promos,2000,4.217561192613333,474.20770171700514
Character_8Sleep_ASC_Prospecting_Sales+Promos,2100,4.2447354638300006,494.7304768210884
Character_8Sleep_ASC_Prospecting_Sales+Promos,2200,4.187225334300001,525.4075967630686
Character_8Sleep_ASC_Prospecting_Sales+Promos,2300,5.087175906570001,452.1172537064404
Character_8Sleep_ASC_Prospecting_Sales+Promos,2400,4.504642546525801,532.7836726692102
Character_8Sleep_ASC_Prospecting_Sales+Promos,2500,4.505025647951601,554.9357973437354
Character_8Sleep_ASC_Prospecting_Sales+Promos,2600,4.5443869878916,572.1343730029225
Character_8Sleep_ASC_Prospecting_Sales+Promos,2700,4.7989473829316,562.6233806194836
Character_8Sleep_ASC_Prospecting_Sales+Promos,2800,5.152274384331601,543.4493179390797
Character_8Sleep_ASC_Prospecting_Sales+Promos,2900,4.686492804891601,618.799627084262
Character_8Sleep_ASC_Prospecting_Sales+Promos,3000,4.9949826569516,600.6026859422325
Character_8Sleep_ASC_Prospecting_Sales+Promos,3100,4.9949826569516,620.6227754736402
Character_8Sleep_ASC_Prospecting_Sales+Promos,3200,4.9974735822916,640.3235449486127
Character_8Sleep_ASC_Prospecting_Sales+Promos,3300,4.9816560145116,662.4303224443993
Character_8Sleep_ASC_Prospecting_Sales+Promos,3400,4.9816560145116,682.503968579078
Character_8Sleep_ASC_Prospecting_Sales+Promos,3500,4.9300462765316,709.9324841352868
Character_8Sleep_ASC_Prospecting_Sales+Promos,3600,4.9300462765316,730.2162693962949
Character_8Sleep_ASC_Prospecting_Sales+Promos,3700,4.9300462765316,750.5000546573032
Character_8Sleep_ASC_Prospecting_Sales+Promos,3800,4.9300462765316,770.7838399183114
Character_8Sleep_ASC_Prospecting_Sales+Promos,3900,4.9300462765316,791.0676251793195
Character_8Sleep_ASC_Prospecting_Sales+Promos,4000,4.9300462765316,811.3514104403278
Character_8Sleep_ASC_Prospecting_Sales+Promos,4100,4.9300462765316,831.635195701336
Character_8Sleep_ASC_Prospecting_Sales+Promos,4200,4.9300462765316,851.9189809623441
Character_8Sleep_ASC_Prospecting_Sales+Promos,4300,4.9300462765316,872.2027662233523
Character_8Sleep_ASC_Prospecting_Sales+Promos,4400,4.9300462765316,892.4865514843606
Character_8Sleep_ASC_Prospecting_Sales+Promos,4500,4.9300462765316,912.7703367453687
Character_8Sleep_ASC_Prospecting_Sales+Promos,4600,4.9300462765316,933.0541220063769
Character_8Sleep_ASC_Prospecting_Sales+Promos,4700,4.9300462765316,953.3379072673852
Character_8Sleep_ASC_Prospecting_Sales+Promos,4800,4.9300462765316,973.6216925283933
Character_8Sleep_ASC_Prospecting_Sales+Promos,4900,4.9300462765316,993.9054777894015
Character_8Sleep_ASC_Prospecting_Sales+Promos,5000,4.9300462765316,1014.1892630504097
Character_8Sleep_Prospecting,0,0.8127518181592001,0.0
Character_8Sleep_Prospecting,100,0.6894577826593999,145.0415130775326
Character_8Sleep_Prospecting,200,0.49587779133999993,403.32518110872496
Character_8Sleep_Prospecting,300,0.4951891511402,605.8291045133635
Character_8Sleep_Prospecting,400,0.4636312279587999,862.7546547307758
Character_8Sleep_Prospecting,500,0.6063882087014,824.5542918302555
Character_8Sleep_Prospecting,600,0.7335504696099998,817.9396304101565
Character_8Sleep_Prospecting,700,0.6577268939644,1064.271518199297
Character_8Sleep_Prospecting,800,0.6562054719239999,1219.1303398528412
Character_8Sleep_Prospecting,900,0.9212537769215,976.9295090517593
Character_8Sleep_Prospecting,1000,1.5085030908291968,662.908817409395
Character_8Sleep_Prospecting,1100,2.741460238325446,401.24601649225747
Character_8Sleep_Prospecting,1200,3.287313832368694,365.0396832161694
Character_8Sleep_Prospecting,1300,3.3200632395286944,391.5588066281966
Character_8Sleep_Prospecting,1400,3.4029954528314943,411.40225410384164
Character_8Sleep_Prospecting,1500,2.1204411785919355,707.3999576805355
Character_8Sleep_Prospecting,1600,3.2305631671555037,495.26968432838066
Character_8Sleep_Prospecting,1700,3.2305631671555037,526.2240395989045
Character_8Sleep_Prospecting,1800,3.1414307886875044,572.9873172701804
Character_8Sleep_Prospecting,1900,3.206630184102171,592.522333700911
Character_8Sleep_Prospecting,2000,3.334839937962382,599.7289336837013
Character_8Sleep_Prospecting,2100,3.6779972658676003,570.9629040478997
Character_8Sleep_Prospecting,2200,2.758949964188661,797.4048201511932
Character_8Sleep_Prospecting,2300,2.8889870034039946,796.1268075245713
Character_8Sleep_Prospecting,2400,2.8476189796010294,842.8093846797777
Character_8Sleep_Prospecting,2500,4.006516803993254,623.9834056126449
Character_8Sleep_Prospecting,2600,4.349293180028856,597.7982840841164
Character_8Sleep_Prospecting,2700,4.300879164935481,627.7786230342753
Character_8Sleep_Prospecting,2800,4.179847121370878,669.8809594456351
Character_8Sleep_Prospecting,2900,4.414348780959499,656.948543012421
Character_8Sleep_Prospecting,3000,3.8425022144151937,780.7412546817706
Character_8Sleep_Prospecting,3100,4.635971664706592,668.6839834678319
Character_8Sleep_Prospecting,3200,3.8968034866521437,821.1858799041499
Character_8Sleep_Prospecting,3300,4.045398586792143,815.7416208069579
Character_8Sleep_Prospecting,3400,4.048105547552143,839.8990490887652
Character_8Sleep_Prospecting,3500,5.0413846911921425,694.2537049622275
Character_8Sleep_Prospecting,3600,4.067002664492142,885.1727665267075
Character_8Sleep_Prospecting,3700,5.130269627252143,721.2096573531908
Character_8Sleep_Prospecting,3800,4.1991045163521425,904.9548505406449
Character_8Sleep_Prospecting,3900,4.245651248712143,918.5869897304939
Character_8Sleep_Prospecting,4000,4.629874519227143,863.9543001411004
Character_8Sleep_Prospecting,4100,5.479150883987144,748.2911288284246
Character_8Sleep_Prospecting,4200,6.675779236140001,629.1400376547622
Character_8Sleep_Prospecting,4300,6.675779236140001,644.119562360828
Character_8Sleep_Prospecting,4400,6.675779236140001,659.0990870668937
Character_8Sleep_Prospecting,4500,6.534280279879999,688.6756929996033
Character_8Sleep_Prospecting,4600,6.5376042847399995,703.6216631736594
Character_8Sleep_Prospecting,4700,6.5376042847399995,718.9177862861302
Character_8Sleep_Prospecting,4800,6.449340237,744.2621762242127
Character_8Sleep_Prospecting,4900,6.449340237,759.7676382288838
Character_8Sleep_Prospecting,5000,6.449340237,775.2731002335549
Character_8Sleep_Sales&Creative_testing,0,0.6311584611294785,0.0
Character_8Sleep_Sales&Creative_testing,100,0.6667331464894783,149.98504353132245
Character_8Sleep_Sales&Creative_testing,200,0.7021411795664,284.84299998400314
Character_8Sleep_Sales&Creative_testing,300,0.6867866618270999,436.81687003339863
Character_8Sleep_Sales&Creative_testing,400,0.5633481319106426,710.0405190718683
Character_8Sleep_Sales&Creative_testing,500,0.7534067383046427,663.6521477431003
Character_8Sleep_Sales&Creative_testing,600,0.627357960290376,956.3917858351342
Character_8Sleep_Sales&Creative_testing,700,0.7600004816702328,921.0520478376917
Character_8Sleep_Sales&Creative_testing,800,0.7005534727312521,1141.9542278208044
Character_8Sleep_Sales&Creative_testing,900,0.45412990442796464,1981.8117926712323
Character_8Sleep_Sales&Creative_testing,1000,0.38164199010941063,2620.2567482506734
Character_8Sleep_Sales&Creative_testing,1100,0.7975585746547869,1379.2090448982021
Character_8Sleep_Sales&Creative_testing,1200,0.794448308839787,1510.482163090612
Character_8Sleep_Sales&Creative_testing,1300,0.7025938430732869,1850.2866383137352
Character_8Sleep_Sales&Creative_testing,1400,1.2789423931992778,1094.6544640669047
Character_8Sleep_Sales&Creative_testing,1500,1.0162598988781941,1476.0003830277924
Character_8Sleep_Sales&Creative_testing,1600,1.0912885322143528,1466.156706286844
Character_8Sleep_Sales&Creative_testing,1700,1.1583060662780746,1467.6604478663594
Character_8Sleep_Sales&Creative_testing,1800,1.1140399285033127,1615.7410106640066
Character_8Sleep_Sales&Creative_testing,1900,1.3372154236942921,1420.863060905263
Character_8Sleep_Sales&Creative_testing,2000,1.3849496796139504,1444.095788778039
Character_8Sleep_Sales&Creative_testing,2100,1.9776556609310671,1061.8633169999543
Character_8Sleep_Sales&Creative_testing,2200,2.1956483123750665,1001.9819602257824
Character_8Sleep_Sales&Creative_testing,2300,2.5161655539130656,914.0892960811377
Character_8Sleep_Sales&Creative_testing,2400,3.4671900701559992,692.2031822420445
Character_8Sleep_Sales&Creative_testing,2500,3.516595934456,710.9147728644969
Character_8Sleep_Sales&Creative_testing,2600,3.4839282501359996,746.2840257684715
Character_8Sleep_Sales&Creative_testing,2700,3.4839282501359996,774.9872575287973
Character_8Sleep_Sales&Creative_testing,2800,3.4992482780359997,800.1718590746975
Character_8Sleep_Sales&Creative_testing,2900,3.4992482780359997,828.7494254702225
Character_8Sleep_Sales&Creative_testing,3000,3.4992482780359997,857.3269918657473
Character_8Sleep_Sales&Creative_testing,3100,3.4992482780359997,885.9045582612723
Character_8Sleep_Sales&Creative_testing,3200,3.4992482780359997,914.4821246567972
Character_8Sleep_Sales&Creative_testing,3300,3.4992482780359997,943.0596910523221
Character_8Sleep_Sales&Creative_testing,3400,3.4992482780359997,971.637257447847
Character_8Sleep_Sales&Creative_testing,3500,3.4992482780359997,1000.214823843372
Character_8Sleep_Sales&Creative_testing,3600,3.4992482780359997,1028.7923902388968
Character_8Sleep_Sales&Creative_testing,3700,3.4992482780359997,1057.3699566344217
Character_8Sleep_Sales&Creative_testing,3800,3.4992482780359997,1085.9475230299468
Character_8Sleep_Sales&Creative_testing,3900,3.4992482780359997,1114.5250894254716
Character_8Sleep_Sales&Creative_testing,4000,3.4992482780359997,1143.1026558209965
Character_8Sleep_Sales&Creative_testing,4100,3.4992482780359997,1171.6802222165213
Character_8Sleep_Sales&Creative_testing,4200,3.4992482780359997,1200.2577886120464
Character_8Sleep_Sales&Creative_testing,4300,3.4992482780359997,1228.8353550075713
Character_8Sleep_Sales&Creative_testing,4400,3.4992482780359997,1257.412921403096
Character_8Sleep_Sales&Creative_testing,4500,3.4992482780359997,1285.990487798621
Character_8Sleep_Sales&Creative_testing,4600,3.4992482780359997,1314.568054194146
Character_8Sleep_Sales&Creative_testing,4700,3.4992482780359997,1343.145620589671
Character_8Sleep_Sales&Creative_testing,4800,3.4992482780359997,1371.7231869851958
Character_8Sleep_Sales&Creative_testing,4900,3.4992482780359997,1400.3007533807206
Character_8Sleep_Sales&Creative_testing,5000,3.4992482780359997,1428.8783197762457
Prospecting - Black Crow LAL - 1180,0,0.5181609758320002,0.0
Prospecting - Black Crow LAL - 1180,100,0.49241759223600007,203.079665667333
Prospecting - Black Crow LAL - 1180,200,0.47282483387600005,422.9896267513958
Prospecting - Black Crow LAL - 1180,300,0.4310064696026668,696.0452363431154
Prospecting - Black Crow LAL - 1180,400,0.43605757320066674,917.310063127665
Prospecting - Black Crow LAL - 1180,500,0.9858831552553332,507.1594918066181
Prospecting - Black Crow LAL - 1180,600,1.6415768859371567,365.50222236923565
Prospecting - Black Crow LAL - 1180,700,1.7159779779293907,407.9306430521125
Prospecting - Black Crow LAL - 1180,800,1.6785793152135797,476.5935054419572
Prospecting - Black Crow LAL - 1180,900,1.2399610633689142,725.8292430205378
Prospecting - Black Crow LAL - 1180,1000,2.3707666346479983,421.8044852603031
Prospecting - Black Crow LAL - 1180,1100,2.477922968373999,443.92017590515115
Prospecting - Black Crow LAL - 1180,1200,2.4579473781979995,488.21224190721233
Prospecting - Black Crow LAL - 1180,1300,2.4776581722339994,524.6890045481315
Prospecting - Black Crow LAL - 1180,1400,2.4918609458139995,561.829103005052
Prospecting - Black Crow LAL - 1180,1500,2.544988332474,589.3936647410246
Prospecting - Black Crow LAL - 1180,1600,2.544988332474,628.6865757237596
Prospecting - Black Crow LAL - 1180,1700,2.544988332474,667.9794867064945
Prospecting - Black Crow LAL - 1180,1800,2.544988332474,707.2723976892296
Prospecting - Black Crow LAL - 1180,1900,2.544988332474,746.5653086719645
Prospecting - Black Crow LAL - 1180,2000,2.544988332474,785.8582196546995
Prospecting - Black Crow LAL - 1180,2100,2.544988332474,825.1511306374344
Prospecting - Black Crow LAL - 1180,2200,2.544988332474,864.4440416201694
Prospecting - Black Crow LAL - 1180,2300,2.544988332474,903.7369526029045
Prospecting - Black Crow LAL - 1180,2400,2.544988332474,943.0298635856394
Prospecting - Black Crow LAL - 1180,2500,2.544988332474,982.3227745683744
Prospecting - Black Crow LAL - 1180,2600,2.544988332474,1021.6156855511093
Prospecting - Black Crow LAL - 1180,2700,2.544988332474,1060.9085965338443
Prospecting - Black Crow LAL - 1180,2800,2.544988332474,1100.2015075165793
Prospecting - Black Crow LAL - 1180,2900,2.544988332474,1139.4944184993142
Prospecting - Black Crow LAL - 1180,3000,2.544988332474,1178.7873294820492
Prospecting - Black Crow LAL - 1180,3100,2.544988332474,1218.0802404647843
Prospecting - Black Crow LAL - 1180,3200,2.544988332474,1257.3731514475191
Prospecting - Black Crow LAL - 1180,3300,2.544988332474,1296.6660624302542
Prospecting - Black Crow LAL - 1180,3400,2.544988332474,1335.958973412989
Prospecting - Black Crow LAL - 1180,3500,2.544988332474,1375.2518843957241
Prospecting - Black Crow LAL - 1180,3600,2.544988332474,1414.5447953784592
Prospecting - Black Crow LAL - 1180,3700,2.544988332474,1453.837706361194
Prospecting - Black Crow LAL - 1180,3800,2.544988332474,1493.130617343929
Prospecting - Black Crow LAL - 1180,3900,2.544988332474,1532.423528326664
Prospecting - Black Crow LAL - 1180,4000,2.544988332474,1571.716439309399
Prospecting - Black Crow LAL - 1180,4100,2.544988332474,1611.009350292134
Prospecting - Black Crow LAL - 1180,4200,2.544988332474,1650.302261274869
Prospecting - Black Crow LAL - 1180,4300,2.544988332474,1689.595172257604
Prospecting - Black Crow LAL - 1180,4400,2.544988332474,1728.8880832403388
Prospecting - Black Crow LAL - 1180,4500,2.544988332474,1768.1809942230739
Prospecting - Black Crow LAL - 1180,4600,2.544988332474,1807.473905205809
Prospecting - Black Crow LAL - 1180,4700,2.544988332474,1846.7668161885438
Prospecting - Black Crow LAL - 1180,4800,2.544988332474,1886.0597271712788
Prospecting - Black Crow LAL - 1180,4900,2.544988332474,1925.3526381540137
Prospecting - Black Crow LAL - 1180,5000,2.544988332474,1964.6455491367487
Prospecting - Black Crow LAL - ABO,0,3.5378312437505697,0.0
Prospecting - Black Crow LAL - ABO,100,3.5378312437505697,28.26590447937442
Prospecting - Black Crow LAL - ABO,200,3.5721946911505693,55.98798981910528
Prospecting - Black Crow LAL - ABO,300,3.7828766414345694,79.30472717879373
Prospecting - Black Crow LAL - ABO,400,3.7819584532545694,105.76530782768897
Prospecting - Black Crow LAL - ABO,500,3.7355298313545693,133.84982119623206
Prospecting - Black Crow LAL - ABO,600,3.6242803901545693,165.5501052374182
Prospecting - Black Crow LAL - ABO,700,3.7820946148545693,185.0826251809453
Prospecting - Black Crow LAL - ABO,800,3.8220636968665698,209.31100668360432
Prospecting - Black Crow LAL - ABO,900,3.8220636968665698,235.47488251905486
Prospecting - Black Crow LAL - ABO,1000,2.98093569403468,335.46513666871675
Prospecting - Black Crow LAL - ABO,1100,2.3289260367863376,472.3207103295901
Prospecting - Black Crow LAL - ABO,1200,2.2250948888013378,539.3028432357966
Prospecting - Black Crow LAL - ABO,1300,2.1932916601419645,592.7164287470346
Prospecting - Black Crow LAL - ABO,1400,2.1974072960919644,637.1144769064279
Prospecting - Black Crow LAL - ABO,1500,3.0651589009566935,489.37104028499857
Prospecting - Black Crow LAL - ABO,1600,3.8958506470948397,410.6933619729827
Prospecting - Black Crow LAL - ABO,1700,3.6673264221352935,463.5529550189804
Prospecting - Black Crow LAL - ABO,1800,3.627781245310944,496.17104182524065
Prospecting - Black Crow LAL - ABO,1900,3.145531336780394,604.0314962955491
Prospecting - Black Crow LAL - ABO,2000,8.268295057588578,241.88783613429655
Prospecting - Black Crow LAL - ABO,2100,3.0485021008798077,688.8629006993084
Prospecting - Black Crow LAL - ABO,2200,3.0632903093409545,718.1820127499815
Prospecting - Black Crow LAL - ABO,2300,5.732672716983343,401.20901951826585
Prospecting - Black Crow LAL - ABO,2400,5.879503884598632,408.197706321243
Prospecting - Black Crow LAL - ABO,2500,5.628238719142254,444.1886929026708
Prospecting - Black Crow LAL - ABO,2600,5.813475924982721,447.23673642937257
Prospecting - Black Crow LAL - ABO,2700,6.141018751922044,439.6664639975154
Prospecting - Black Crow LAL - ABO,2800,6.239224658712044,448.77371038246935
Prospecting - Black Crow LAL - ABO,2900,5.714529754735067,507.47832708317884
Prospecting - Black Crow LAL - ABO,3000,6.765807943831561,443.4060240706541
Prospecting - Black Crow LAL - ABO,3100,6.8968488521828,449.48063477117864
Prospecting - Black Crow LAL - ABO,3200,6.709973694007371,476.90201868569125
Prospecting - Black Crow LAL - ABO,3300,5.897712111305419,559.5390106740166
Prospecting - Black Crow LAL - ABO,3400,7.207416338402875,471.73631164942833
Prospecting - Black Crow LAL - ABO,3500,7.3528279249149,476.0073315656314
Prospecting - Black Crow LAL - ABO,3600,6.746135485240609,533.6388526255046
Prospecting - Black Crow LAL - ABO,3700,7.107385235788942,520.5852612812943
Prospecting - Black Crow LAL - ABO,3800,7.273083067941609,522.4744395880324
Prospecting - Black Crow LAL - ABO,3900,8.181452936130908,476.68794655981355
Prospecting - Black Crow LAL - ABO,4000,7.910398927316157,505.6634989908305
Prospecting - Black Crow LAL - ABO,4100,11.496475770067741,356.6310304132308
Prospecting - Black Crow LAL - ABO,4200,10.461009282095512,401.490896981469
Prospecting - Black Crow LAL - ABO,4300,12.182456443368851,352.96658108230497
Prospecting - Black Crow LAL - ABO,4400,12.426109632584852,354.0931256925279
Prospecting - Black Crow LAL - ABO,4500,12.576248997184853,357.8173429141955
Prospecting - Black Crow LAL - ABO,4600,12.511720381784853,367.65527518476955
Prospecting - Black Crow LAL - ABO,4700,11.791270940931518,398.5999493646354
Prospecting - Black Crow LAL - ABO,4800,12.07222917633152,397.6067658996027
Prospecting - Black Crow LAL - ABO,4900,11.406379509676515,429.58416348001765
Prospecting - Black Crow LAL - ABO,5000,11.858110998216516,421.65231888552995
Prospecting - Black Crow LAL - ABO - CELL C,0,1.7441231288280001,0.0
Prospecting - Black Crow LAL - ABO - CELL C,100,1.7217270850720001,58.08121441954208
Prospecting - Black Crow LAL - ABO - CELL C,200,1.8350835314760001,108.98686439583237
Prospecting - Black Crow LAL - ABO - CELL C,300,1.8105629410660002,165.69432257536974
Prospecting - Black Crow LAL - ABO - CELL C,400,1.8134392859360002,220.57534713302599
Prospecting - Black Crow LAL - ABO - CELL C,500,1.81575825862,275.36705264940196
Prospecting - Black Crow LAL - ABO - CELL C,600,1.8415948523760002,325.80455968688676
Prospecting - Black Crow LAL - ABO - CELL C,700,1.8415948523760002,380.10531963470123
Prospecting - Black Crow LAL - ABO - CELL C,800,2.038999918360001,392.3492064891559
Prospecting - Black Crow LAL - ABO - CELL C,900,2.038999918360001,441.39285730030036
Prospecting - Black Crow LAL - ABO - CELL C,1000,2.380005668780001,420.1670664560238
Prospecting - Black Crow LAL - ABO - CELL C,1100,2.469242473140001,445.4807545089689
Prospecting - Black Crow LAL - ABO - CELL C,1200,2.469242473140001,485.97900491887515
Prospecting - Black Crow LAL - ABO - CELL C,1300,2.469242473140001,526.4772553287814
Prospecting - Black Crow LAL - ABO - CELL C,1400,2.4056546006660007,581.962181774729
Prospecting - Black Crow LAL - ABO - CELL C,1500,2.425607235282001,618.401849310781
Prospecting - Black Crow LAL - ABO - CELL C,1600,2.531716926290001,631.9821870230387
Prospecting - Black Crow LAL - ABO - CELL C,1700,3.335559957946,509.65955384799645
Prospecting - Black Crow LAL - ABO - CELL C,1800,3.448143824424,522.0199886240777
Prospecting - Black Crow LAL - ABO - CELL C,1900,3.545104451646,535.9503579980064
Prospecting - Black Crow LAL - ABO - CELL C,2000,3.535247925200001,565.7311855679409
Prospecting - Black Crow LAL - ABO - CELL C,2100,2.8931409824266683,725.8547069623241
Prospecting - Black Crow LAL - ABO - CELL C,2200,2.6746492616686677,822.5377553344912
Prospecting - Black Crow LAL - ABO - CELL C,2300,2.7278889109033337,843.1428387009942
Prospecting - Black Crow LAL - ABO - CELL C,2400,2.716753670289333,883.4072909320487
Prospecting - Black Crow LAL - ABO - CELL C,2500,2.958870600483333,844.916975954144
Prospecting - Black Crow LAL - ABO - CELL C,2600,3.16304432437,821.992907265963
Prospecting - Black Crow LAL - ABO - CELL C,2700,3.1614157363099995,854.0477511355202
Prospecting - Black Crow LAL - ABO - CELL C,2800,3.1441513769319998,890.5423640041735
Prospecting - Black Crow LAL - ABO - CELL C,2900,3.601771423106,805.1593672480124
Prospecting - Black Crow LAL - ABO - CELL C,3000,3.602202373746,832.823836291086
Prospecting - Black Crow LAL - ABO - CELL C,3100,3.602202373746,860.5846308341222
Prospecting - Black Crow LAL - ABO - CELL C,3200,3.454718142598,926.2694865154909
Prospecting - Black Crow LAL - ABO - CELL C,3300,3.678620793378,897.0753402852592
Prospecting - Black Crow LAL - ABO - CELL C,3400,3.7027708069520004,918.2312860456974
Prospecting - Black Crow LAL - ABO - CELL C,3500,3.7027708069520004,945.2380885764532
Prospecting - Black Crow LAL - ABO - CELL C,3600,3.7027708069520004,972.244891107209
Prospecting - Black Crow LAL - ABO - CELL C,3700,3.6954879775700005,1001.2209544334565
Prospecting - Black Crow LAL - ABO - CELL C,3800,3.6954879775700005,1028.2809802289553
Prospecting - Black Crow LAL - ABO - CELL C,3900,3.6954879775700005,1055.3410060244541
Prospecting - Black Crow LAL - ABO - CELL C,4000,3.6954879775700005,1082.401031819953
Prospecting - Black Crow LAL - ABO - CELL C,4100,3.6954879775700005,1109.4610576154519
Prospecting - Black Crow LAL - ABO - CELL C,4200,3.6954879775700005,1136.5210834109507
Prospecting - Black Crow LAL - ABO - CELL C,4300,3.6954879775700005,1163.5811092064496
Prospecting - Black Crow LAL - ABO - CELL C,4400,3.6954879775700005,1190.6411350019484
Prospecting - Black Crow LAL - ABO - CELL C,4500,3.6954879775700005,1217.701160797447
Prospecting - Black Crow LAL - ABO - CELL C,4600,3.6954879775700005,1244.761186592946
Prospecting - Black Crow LAL - ABO - CELL C,4700,3.6954879775700005,1271.8212123884448
Prospecting - Black Crow LAL - ABO - CELL C,4800,3.6954879775700005,1298.8812381839437
Prospecting - Black Crow LAL - ABO - CELL C,4900,3.6954879775700005,1325.9412639794425
Prospecting - Black Crow LAL - ABO - CELL C,5000,3.6954879775700005,1353.0012897749414
Prospecting - Black Crow LAL - ABO - Copy,0,3.7636129615460003,0.0
Prospecting - Black Crow LAL - ABO - Copy,100,3.7636129615460003,26.570213521350624
Prospecting - Black Crow LAL - ABO - Copy,200,3.7636129615460003,53.14042704270125
Prospecting - Black Crow LAL - ABO - Copy,300,3.7624681804860005,79.73489358818944
Prospecting - Black Crow LAL - ABO - Copy,400,4.112099489586002,97.27391105517032
Prospecting - Black Crow LAL - ABO - Copy,500,4.019754824126,124.38569561483469
Prospecting - Black Crow LAL - ABO - Copy,600,4.028741037586001,148.929900036344
Prospecting - Black Crow LAL - ABO - Copy,700,3.967279213908,176.4433412062418
Prospecting - Black Crow LAL - ABO - Copy,800,2.5546277841379994,313.15716714869353
Prospecting - Black Crow LAL - ABO - Copy,900,1.8169789730889996,495.32769136559295
Prospecting - Black Crow LAL - ABO - Copy,1000,1.10946682520225,901.3338454871828
Prospecting - Black Crow LAL - ABO - Copy,1100,1.431138809667778,768.6186640800777
